what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1305437795130
os,sysinfo,,,"win32",1305437795136
arch,sysinfo,,,"x86_64",1305437795136
ws,sysinfo,,,"win32",1305437795137
locale,sysinfo,,,"en_US",1305437795137
processors,sysinfo,,,"2",1305437795137
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1305437795137
java.runtime.version,sysinfo,,,"1.6.0_21-b07",1305437795137
java.specification.name,sysinfo,,,"Java Platform API Specification",1305437795137
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1305437795137
java.specification.version,sysinfo,,,"1.6",1305437795137
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1305437795137
java.version,sysinfo,,,"1.6.0_21",1305437795137
java.vm.info,sysinfo,,,"mixed mode",1305437795137
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1305437795137
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1305437795137
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1305437795137
java.vm.specification.version,sysinfo,,,"1.0",1305437795137
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1305437795137
java.vm.version,sysinfo,,,"17.0-b17",1305437795137
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1305437795745
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305437796162
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1305437796311
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1305437796312
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.402.v201102071010,"org.eclipse.jst.j2ee.ejb",1305437796384
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1305437796408
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1305437796668
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1305437796669
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1305437797237
started,bundle,org.hibernate.eclipse.jdt.ui,3.4.0.v20110215-1252-H31-GA,"org.hibernate.eclipse.jdt.ui",1305437797701
started,bundle,org.eclipse.jpt.core,2.3.3.v201102172310,"org.eclipse.jpt.core",1305437797801
started,bundle,org.hibernate.eclipse.console,3.4.0.v20110215-1252-H31-GA,"org.hibernate.eclipse.console",1305437797842
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1305437797857
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1305437797868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305437799317
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1305437799532
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1305437799542
started,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1305437799626
started,bundle,org.eclipse.jst.jsf.core,1.3.3.v201102021253,"org.eclipse.jst.jsf.core",1305437799627
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1305437799704
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305437799725
started,bundle,com.android.ide.eclipse.ddms,0.9.9.v201009221407-60953,"com.android.ide.eclipse.ddms",1305437802318
started,bundle,com.android.ide.eclipse.adt,0.9.9.v201009221407-60953,"com.android.ide.eclipse.adt",1305437802405
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1305437802491
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1305437802495
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1305437811066
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1305437815567
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305437815975
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305437816914
activated,editor,org.jboss.tools.common.model.ui,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1305437822687
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305437828701
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305437831176
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305437855820
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1305437859174
